0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,200,200,200,200,200,200,200,200,100,100,100,100,20,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,20,20,100,100,200,200,200,200,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,30,30,30,30,20,20,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,30,30,30,20,20,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,20,20,20,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,10,10,10,10,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,200,200,200,200,200,100,100,100,100,100,200,100,100,100,100,100,100,100,200,200,200,200,100,100,10,10,10,10,10,10,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,200,200,200,200,200,200,200,200,100,100,40,100,100,200,200,200,100,100,100,100,200,200,200,200,200,100,100,10,10,10,10,10,10,10,10,10,10,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,200,200,200,200,200,200,200,200,100,40,30,100,100,200,200,200,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,10,10,10,10,10,10,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,200,200,200,100,100,100,100,40,30,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,20,10,10,10,10,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,100,100,100,100,100,100,40,40,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,20,20,20,20,20,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,100,100,100,100,100,100,50,40,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,20,20,20,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,200,200,200,200,200,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,50,40,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,30,30,30,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,200,200,200,200,200,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,60,60,60,50,40,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,100,100,0,0,100,100,100,100,100,100,100,60,60,60,50,40,100,100,100,200,200,200,200,200,200,200,200,0,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,10,20,30,40,40,50,60,60,50,100,100,100,100,200,200,200,200,200,200,200,200,0,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,30,100,100,100,100,100,100,100,100,100,50,60,70,60,50,40,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,100,100,100,100,10,10,10,20,30,30,40,50,60,60,50,100,100,100,100,200,200,200,200,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,20,30,30,50,100,100,100,100,40,50,50,60,70,60,60,50,40,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,40,50,60,60,50,100,100,100,100,200,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,20,30,30,50,40,100,100,100,100,50,60,60,60,50,50,50,40,100,100,100,100,100,100,10,10,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,40,50,60,60,60,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,20,20,20,30,30,50,60,100,100,100,100,100,60,60,50,40,40,40,40,100,100,100,100,100,100,10,10,10,10,10,10,200,200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,40,40,60,60,60,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,20,20,20,30,50,50,60,60,100,100,100,60,50,30,30,30,20,100,100,100,100,100,100,10,10,10,10,10,100,100,200,200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,30,30,40,40,40,60,60,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,20,20,20,30,30,30,30,30,30,30,30,30,30,20,20,100,100,100,100,100,100,100,100,100,20,20,20,20,100,100,200,200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,40,40,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,10,20,20,20,20,20,20,20,20,20,20,20,20,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,10,10,10,10,10,20,20,10,10,10,10,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,200,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,20,100,100,100,100,100,100,20,20,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,20,20,100,100,100,100,20,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,10,10,10,20,20,20,20,20,20,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,10,10,10,10,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,100,100,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,100,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,100,200,200,200,200,200,200,200,200,200,200,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,100,100,200,200,200,200,200,200,200,100,100,100,100,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,100,200,200,200,200,200,200,100,100,100,10,10,10,10,0,0,0,0,0,0,0,0,0,200,200,0,0,0,200,200,200,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,100,100,100,100,100,100,10,10,10,10,10,10,10,10,100,200,200,200,200,100,100,100,10,20,20,20,10,10,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,100,100,100,10,10,10,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,20,20,10,10,10,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,200,200,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,100,100,100,10,10,100,100,100,100,100,100,100,100,100,100,10,10,100,100,100,100,20,20,20,20,20,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,200,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,100,10,10,10,10,100,100,100,100,100,100,100,100,100,100,10,10,10,10,100,100,20,20,20,20,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,100,20,40,100,100,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,100,10,10,100,100,100,200,200,200,200,200,200,100,100,100,100,20,20,20,10,100,10,10,10,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,100,20,30,50,100,100,100,100,100,100,30,20,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,100,100,20,20,100,100,100,200,200,200,200,200,200,100,100,100,100,100,20,20,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,100,100,100,20,30,60,70,70,60,60,60,40,30,40,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,100,100,20,20,100,100,100,200,200,200,200,200,200,100,100,100,100,100,10,10,10,10,10,10,100,100,100,100,100,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,30,60,70,70,70,60,60,50,40,40,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,20,30,30,100,100,100,100,200,200,200,100,100,100,100,10,10,10,10,10,10,10,10,100,100,100,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,40,60,60,60,50,50,50,40,40,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,30,30,30,100,100,100,100,200,200,200,100,100,10,10,10,10,10,10,10,10,10,100,100,100,100,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,40,50,50,50,50,50,50,40,20,20,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,100,100,100,100,100,100,100,30,30,20,20,100,100,100,100,200,200,200,100,100,10,10,10,10,10,10,10,10,10,100,100,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,40,40,50,50,40,40,40,30,20,30,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,100,100,100,100,100,100,20,20,20,20,20,30,100,100,200,200,200,200,100,100,10,10,10,10,10,10,10,100,100,200,200,200,200,100,100,100,100,100,100,100,100,200,200,100,100,100,100,100,30,20,30,30,30,100,100,100,100,40,20,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,100,100,100,100,100,20,20,20,20,30,100,100,100,200,200,200,100,100,10,10,10,10,10,20,100,100,100,200,200,200,200,100,100,100,100,100,100,100,100,200,200,100,100,100,100,100,30,20,20,100,100,100,100,100,100,30,20,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,100,100,100,100,100,20,100,100,100,100,200,200,200,200,200,100,100,100,10,10,10,20,100,100,200,200,200,100,100,100,100,100,100,100,100,200,200,200,200,100,100,100,100,100,30,30,30,100,100,200,200,200,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,100,100,100,10,10,10,20,100,200,200,200,200,100,100,100,100,100,100,200,200,200,200,200,200,100,100,30,30,30,30,30,30,100,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,200,200,200,200,200,100,100,100,100,100,100,100,100,100,200,200,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,30,30,30,30,30,30,100,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,200,200,200,100,100,100,100,100,100,100,100,200,200,200,200,200,100,100,100,100,100,100,100,100,100,200,200,100,100,100,100,100,100,100,100,200,200,200,200,100,100,100,100,100,40,40,30,30,30,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,100,100,100,100,100,40,40,30,30,100,100,100,100,200,200,200,200,200,100,100,100,20,20,100,100,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,100,100,100,100,100,100,100,40,40,100,100,100,100,100,100,100,100,100,100,100,100,20,20,10,10,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,40,40,40,40,40,100,100,100,100,100,100,100,20,20,20,10,10,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,200,200,200,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,200,200,200,100,100,100,40,100,100,100,100,100,40,40,40,40,40,100,100,100,100,100,100,100,20,20,20,20,20,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
